Skill	EntityID
Urethane sealant cutout knives	ONET:UrethaneSealantCutoutKnives
Urethrotomes	ONET:Urethrotomes
Urinals	ONET:Urinals
Urinalysis test strips	ONET:UrinalysisTestStrips
Urinary catheters	ONET:UrinaryCatheters
Urine analysis equipment	ONET:UrineAnalysisEquipment
Urine analyzers	ONET:UrineAnalyzers
Urine strainers	ONET:UrineStrainers
Urine testing kits	ONET:UrineTestingKits
Urinometers	ONET:Urinometers
Urodynamics analyzers	ONET:UrodynamicsAnalyzers
Uroflowmeters	ONET:Uroflowmeters
Urological sheaths	ONET:UrologicalSheaths
Urology retractors	ONET:UrologyRetractors
Urometers	ONET:Urometers
Usability testing software	ONET:UsabilityTestingSoftware
USDA Child Nutrition Database	ONET:USDAChildNutritionDatabase
USDA Comet	ONET:USDAComet
USDA Database for Inventory Monitoring and Assessment	ONET:USDADatabaseForInventory,MonitoringAndAssessment(DIMA)
DIMA	ONET:USDADatabaseForInventory,MonitoringAndAssessment(DIMA)
USDA Forest Vegetation Simulator FVS	ONET:USDAForestVegetationSimulatorFVS
USDA NRCS Soil Data Viewer	ONET:USDANRCSSoilDataViewer
USDA NRCS VegSpec	ONET:USDANRCSVegSpec
USDA SamplePoint	ONET:USDASamplePoint
U.S. Department of Agriculture USDA National Nutrient Database	ONET:U.S.DepartmentOfAgricultureUSDANationalNutrientDatabase
U.S. Department of Agriculture USDA WinSRM	ONET:U.S.DepartmentOfAgricultureUSDAWinSRM
User interface design software	ONET:UserInterfaceDesignSoftware
USPS.com	ONET:USPS.com
USyCaMs	ONET:USyCaMs
Uterine curettes	ONET:UterineCurettes
Uterine depressors	ONET:UterineDepressors
Uterine dilators	ONET:UterineDilators
Uterine forceps	ONET:UterineForceps
Uterine manipulators	ONET:UterineManipulators
Uterine retractors	ONET:UterineRetractors
Uterine scissors	ONET:UterineScissors
Uterine sounds	ONET:UterineSounds
Utility cable cutters	ONET:UtilityCableCutters
Utility clamps	ONET:UtilityClamps
Utility cutlery	ONET:UtilityCutlery
Utility forklifts	ONET:UtilityForklifts
Utility hoists	ONET:UtilityHoists
Utility knives	ONET:UtilityKnives
Utility locators	ONET:UtilityLocators
Utility pumps	ONET:UtilityPumps
Utility saws	ONET:UtilitySaws
Utility scissors	ONET:UtilityScissors
Utility screwdrivers	ONET:UtilityScrewdrivers
Utility trailers	ONET:UtilityTrailers
Utility trucks	ONET:UtilityTrucks
Utility tug trucks	ONET:UtilityTugTrucks
Utility tweezers	ONET:UtilityTweezers
Utility vehicles	ONET:UtilityVehicles
Utility work machines	ONET:UtilityWorkMachines
UTQUANT	ONET:UTQUANT
Utrasonic flaw detectors	ONET:UtrasonicFlawDetectors
U-tube manometers	ONET:U-tubeManometers
UV exposure chambers	ONET:UVExposureChambers
UV forensic goggles	ONET:UVForensicGoggles
Vaccination syringes	ONET:VaccinationSyringes
Vacuum autoclaves	ONET:VacuumAutoclaves
Vacuum bags	ONET:VacuumBags
Vacuum batch cookers	ONET:VacuumBatchCookers
Vacuum blast equipment	ONET:VacuumBlastEquipment
Vacuum blood collection tubes	ONET:VacuumBloodCollectionTubes
Vacuum brushes	ONET:VacuumBrushes
Vacuum casting equipment	ONET:VacuumCastingEquipment
Vacuum casting machines	ONET:VacuumCastingMachines
Vacuum chambers	ONET:VacuumChambers
Vacuum cleaner micro-tools	ONET:VacuumCleanerMicro-tools
Vacuum cleaners	ONET:VacuumCleaners
Vacuum coating systems	ONET:VacuumCoatingSystems
Vacuum concentrators	ONET:VacuumConcentrators
Vacuum contact printers	ONET:VacuumContactPrinters
Vacuum cups	ONET:VacuumCups
Vacuum dehydration units	ONET:VacuumDehydrationUnits
Vacuum deposition systems	ONET:VacuumDepositionSystems
Vacuum evaporators	ONET:VacuumEvaporators
Vacuum excavators	ONET:VacuumExcavators
Vacuum extractors	ONET:VacuumExtractors
Vacuum facilities	ONET:VacuumFacilities
Vacuum filters	ONET:VacuumFilters
Vacuum flask traps	ONET:VacuumFlaskTraps
Vacuum food drying equipment	ONET:VacuumFoodDryingEquipment
Vacuum formers	ONET:VacuumFormers
Vacuum freeze-drying chambers	ONET:VacuumFreeze-dryingChambers
Vacuum freezers	ONET:VacuumFreezers
Vacuum furnaces	ONET:VacuumFurnaces
Vacuum gauges	ONET:VacuumGauges
Vacuum heat treating furnaces	ONET:VacuumHeatTreatingFurnaces
Vacuum hotplates	ONET:VacuumHotplates
Vacuum impregnators	ONET:VacuumImpregnators
Vacuum laminators	ONET:VacuumLaminators
Vacuum leak detectors	ONET:VacuumLeakDetectors
Vacuum lifters	ONET:VacuumLifters
Vacuum lifts	ONET:VacuumLifts
Vacuum molders	ONET:VacuumMolders
Vacuum molding systems	ONET:VacuumMoldingSystems
Vacuum ovens	ONET:VacuumOvens
Vacuum package machines	ONET:VacuumPackageMachines
Vacuum packagers	ONET:VacuumPackagers
Vacuum plungers	ONET:VacuumPlungers
Vacuum presses	ONET:VacuumPresses
Vacuum pumps	ONET:VacuumPumps
Vacuum splints	ONET:VacuumSplints
Vacuum stations	ONET:VacuumStations
Vacuum systems	ONET:VacuumSystems
Vacuum system/thermal evaporators	ONET:VacuumSystem/thermalEvaporators
Vacuum tanks	ONET:VacuumTanks
Vacuum test chambers	ONET:VacuumTestChambers
Vacuum testers	ONET:VacuumTesters
Vacuum trucks	ONET:VacuumTrucks
Vacuum wands	ONET:VacuumWands
Vaginal exam speculas	ONET:VaginalExamSpeculas
Vaginal specula	ONET:VaginalSpecula
Vaginal ultrasound probes	ONET:VaginalUltrasoundProbes
Valen Technologies Risk Manager	ONET:ValenTechnologiesRiskManager
Valiant Vantage	ONET:ValiantVantage
Valley Agricultural Software DairyCOMP 305	ONET:ValleyAgriculturalSoftwareDairyCOMP305
Valley Agricultural Software Feed Watch	ONET:ValleyAgriculturalSoftwareFeedWatch
ValtamTech Flight Crew Log	ONET:ValtamTechFlightCrewLog
Value Analysis	ONET:ValueAnalysis
ValueTech Report Builder	ONET:ValueTechReportBuilder
ValuSoft MasterCook	ONET:ValuSoftMasterCook
ValuSource BIZCOMPS	ONET:ValuSourceBIZCOMPS
Valve actuators	ONET:ValveActuators
Valve brushes	ONET:ValveBrushes
Valve core removal tools	ONET:ValveCoreRemovalTools
Valve grinders	ONET:ValveGrinders
Valve grinding machines	ONET:ValveGrindingMachines
Valve guide reamers	ONET:ValveGuideReamers
Valve lapping machines	ONET:ValveLappingMachines
Valve mask resuscitators	ONET:ValveMaskResuscitators
Valve mirrors	ONET:ValveMirrors
Valve refacing tools	ONET:ValveRefacingTools
Valve seat cutting tools	ONET:ValveSeatCuttingTools
Valve seat grinders	ONET:ValveSeatGrinders
Valve seating equipment	ONET:ValveSeatingEquipment
Valve spring compression tools	ONET:ValveSpringCompressionTools
Valve spring compressors	ONET:ValveSpringCompressors
Valve stem inserters	ONET:ValveStemInserters
Valve wrenches	ONET:ValveWrenches
VAMP/VASP	ONET:VAMP/VASP
Van Dorn samplers	ONET:VanDornSamplers
Vanguard Software Vanguard Sales Manager	ONET:VanguardSoftwareVanguardSalesManager
Vans	ONET:Vans
Vantage MCIF	ONET:VantageMCIF
VantageMed ChartKeeper	ONET:VantageMedChartKeeper
Vantage Point Software HRA	ONET:VantagePointSoftwareHRA
Van Veen grab samplers	ONET:VanVeenGrabSamplers
Vapor deposition tube furnaces	ONET:VaporDepositionTubeFurnaces
Vapor monitor badges	ONET:VaporMonitorBadges
Vapor protective garments	ONET:VaporProtectiveGarments
Variable frequency drives VFD	ONET:VariableFrequencyDrivesVFD
Variable frequency drive VFD software	ONET:VariableFrequencyDriveVFDSoftware
Variable impact testers	ONET:VariableImpactTesters
Variable rate applicators	ONET:VariableRateApplicators
Variable speed drill presses	ONET:VariableSpeedDrillPresses
Variable speed jigsaws	ONET:VariableSpeedJigsaws
Variable speed mortar pumps	ONET:VariableSpeedMortarPumps
Variable speed routers	ONET:VariableSpeedRouters
Variable transformers	ONET:VariableTransformers
Variable two-point discriminators	ONET:VariableTwo-pointDiscriminators
Variable volume pipettes	ONET:VariableVolumePipettes
Varian Medical Systems	ONET:VarianMedicalSystems
Variogram Estimation and Spatial Prediction plus Error Vesper	ONET:VariogramEstimationAndSpatialPredictionPlusErrorVesper
Varsity ShipSoft Supply Chain Execution Suite	ONET:VarsityShipSoftSupplyChainExecutionSuite
Vary form curves	ONET:VaryFormCurves
Vascular clamps	ONET:VascularClamps
Vascular clips	ONET:VascularClips
Vascular occluders	ONET:VascularOccluders
Vascular straight aortic clamps	ONET:VascularStraightAorticClamps
Vasont Content Management System	ONET:VasontContentManagementSystem
VASP Data Viewer	ONET:VASPDataViewer
Vaulting poles	ONET:VaultingPoles
Vaulting springboards	ONET:VaultingSpringboards
Vault lowering devices	ONET:VaultLoweringDevices
Vault security alarms	ONET:VaultSecurityAlarms
VayTek VoxBlast	ONET:VayTekVoxBlast
V-bed knitting machines	ONET:V-bedKnittingMachines
V-blocks	ONET:V-blocks
V blocks	ONET:VBlocks
VBRhapsody	ONET:VBRhapsody
VCG Pointwing	ONET:VCGPointwing
Vebnet FIX&FLEX	ONET:VebnetFIX&FLEX
Vector CANalyzer	ONET:VectorCANalyzer
Vector CANoe	ONET:VectorCANoe
Vector-cardiographs	ONET:Vector-cardiographs
VectorDesigner	ONET:VectorDesigner
Vector drawing software	ONET:VectorDrawingSoftware
Vector Fields OPERA-3d	ONET:VectorFieldsOPERA-3d
Vector network analyzers	ONET:VectorNetworkAnalyzers
Vector scopes	ONET:VectorScopes
Vectorscopes	ONET:Vectorscopes
VECTORsgi Check Management Solution	ONET:VECTORsgiCheckManagementSolution
VECTORsgi Image Exchange Solution	ONET:VECTORsgiImageExchangeSolution
Vector signal generators	ONET:VectorSignalGenerators
Vector Software VectorCast	ONET:VectorSoftwareVectorCast
VectorWorks ARCHITECT	ONET:VectorWorksARCHITECT
Vectorworks Designer	ONET:VectorworksDesigner
Vectorworks Machine Design	ONET:VectorworksMachineDesign
Vegetable brushes	ONET:VegetableBrushes
Vegetable cleaning brushes	ONET:VegetableCleaningBrushes
Vegetable peelers	ONET:VegetablePeelers
Vehicle and Cargo Inspection System VACIS	ONET:VehicleAndCargoInspectionSystemVACIS
Vehicle hoists	ONET:VehicleHoists
Vehicle identification number VIN database	ONET:VehicleIdentificationNumberVINDatabase
Vehicle information databases	ONET:VehicleInformationDatabases
Vehicle inspection databases	ONET:VehicleInspectionDatabases
Vehicle jack stands	ONET:VehicleJackStands
Vehicle location and tracking software	ONET:VehicleLocationAndTrackingSoftware
Vehicle management software	ONET:VehicleManagementSoftware
Vehicle seat belts	ONET:VehicleSeatBelts
Vehicle squeegees	ONET:VehicleSqueegees
Vehicle tank meters	ONET:VehicleTankMeters
Vehicle weight scales	ONET:VehicleWeightScales
Vein finding devices	ONET:VeinFindingDevices
Vein locaters	ONET:VeinLocaters
Vein retractors	ONET:VeinRetractors
Velocimeters	ONET:Velocimeters
Velocity meters	ONET:VelocityMeters
Velocity transducers	ONET:VelocityTransducers
Velometers	ONET:Velometers
Velvet	ONET:Velvet
Vena caval filters	ONET:VenaCavalFilters
Vendercook presses	ONET:VendercookPresses
Vendor management system software	ONET:VendorManagementSystemSoftware
Veneer saws	ONET:VeneerSaws
Venipuncture butterfly needles	ONET:VenipunctureButterflyNeedles
Venipuncture needle holders	ONET:VenipunctureNeedleHolders
Venipuncture needles	ONET:VenipunctureNeedles
Venipuncture tourniquets	ONET:VenipunctureTourniquets
Venodynes	ONET:Venodynes
Venoject needles	ONET:VenojectNeedles
Venous ophthalnodynanometers	ONET:VenousOphthalnodynanometers
Venous oxygen saturation SVO2 monitors	ONET:VenousOxygenSaturationSVO2Monitors
Vent brushes	ONET:VentBrushes
Vented intravenous IV catheter tubing	ONET:VentedIntravenousIVCatheterTubing
Vent gas scrubbers	ONET:VentGasScrubbers
Ventilation equipment	ONET:VentilationEquipment
Ventilation fans	ONET:VentilationFans
Ventilation saws	ONET:VentilationSaws
Ventilation systems	ONET:VentilationSystems
Ventilator analyzers	ONET:VentilatorAnalyzers
Ventilator performance analyzers	ONET:VentilatorPerformanceAnalyzers
Ventilators	ONET:Ventilators
Ventimasks	ONET:Ventimasks
Ventricular assist devices VAD	ONET:VentricularAssistDevicesVAD
Ventricular demand pacemakers	ONET:VentricularDemandPacemakers
Ventsim	ONET:Ventsim
Venturi meters	ONET:VenturiMeters
VERBI MAXQDA	ONET:VERBIMAXQDA
Verdict Systems Sanction	ONET:VerdictSystemsSanction
Verification software	ONET:VerificationSoftware
VeriFone PC Charge Pro	ONET:VeriFonePCChargePro
Verilog	ONET:Verilog
Verispan Patient Parameters	ONET:VerispanPatientParameters
Verisurf 3Dgage	ONET:Verisurf3Dgage
Verisurf CMM Master	ONET:VerisurfCMMMaster
Verisurf Master3DGage	ONET:VerisurfMaster3DGage
Verisurf Metrology	ONET:VerisurfMetrology
Veritas NetBackup	ONET:VeritasNetBackup
Veritune Verituner	ONET:VerituneVerituner
Verity Software House ModFit LT	ONET:VeritySoftwareHouseModFitLT
Verity TELEform	ONET:VerityTELEform
Vernier bevel protractors	ONET:VernierBevelProtractors
Vernier calipers	ONET:VernierCalipers
Vernier force sensors	ONET:VernierForceSensors
Vernier gear tooth calipers	ONET:VernierGearToothCalipers
Vernier height gauges	ONET:VernierHeightGauges
Vernier instruments	ONET:VernierInstruments
Vernier micrometers	ONET:VernierMicrometers
Vernier protractors	ONET:VernierProtractors
Vernon Systems Limited Vernon CMS	ONET:VernonSystemsLimitedVernonCMS
Vero International VISI-Mould	ONET:VeroInternationalVISI-Mould
Vero International VISI-Series	ONET:VeroInternationalVISI-Series
Vero Software ALPHACAM	ONET:VeroSoftwareALPHACAM
Vero Software ALPHACAM Milling	ONET:VeroSoftwareALPHACAMMilling
Vero Software ALPHACAM Turning	ONET:VeroSoftwareALPHACAMTurning
Vero Software Edgecam	ONET:VeroSoftwareEdgecam
Vero Software machining STRATEGIST	ONET:VeroSoftwareMachiningSTRATEGIST
Vero Software PEPS	ONET:VeroSoftwarePEPS
Vero Software RADAN	ONET:VeroSoftwareRADAN
Vero Software SMIRTsoftware	ONET:VeroSoftwareSMIRTsoftware
Vero Software SURFCAM	ONET:VeroSoftwareSURFCAM
Vero Software VISI	ONET:VeroSoftwareVISI
Vero Software WorkNC	ONET:VeroSoftwareWorkNC
VersaDyne small engine test system	ONET:VersaDyneSmallEngineTestSystem
Versatile Software Systems VersaSoft Chiro	ONET:VersatileSoftwareSystemsVersaSoftChiro
Version control software	ONET:VersionControlSoftware
Vertafore ImageRight	ONET:VertaforeImageRight
Vertical air flow laminar hoods	ONET:VerticalAirFlowLaminarHoods
Vertical bandsaws	ONET:VerticalBandsaws
Vertical belt sanders	ONET:VerticalBeltSanders
Vertical boring mills	ONET:VerticalBoringMills
Vertical computer numerically controlled CNC milling machines	ONET:VerticalComputerNumericallyControlledCNCMillingMachines
Vertical cutters	ONET:VerticalCutters
Vertical drill presses	ONET:VerticalDrillPresses
Vertical drills	ONET:VerticalDrills
Vertical drying ovens	ONET:VerticalDryingOvens
Vertical furnaces	ONET:VerticalFurnaces
Vertical machining centers	ONET:VerticalMachiningCenters
Vertical machining centers VMC	ONET:VerticalMachiningCentersVMC
Vertical milling machines	ONET:VerticalMillingMachines
Vertical mills	ONET:VerticalMills
Vertical mowers	ONET:VerticalMowers
Vertical routers	ONET:VerticalRouters
Vertical shaft mixers	ONET:VerticalShaftMixers
Vertical sketchmasters	ONET:VerticalSketchmasters
Vertical Solutions Easy-Farm Accounting	ONET:VerticalSolutionsEasy-FarmAccounting
Vertical spindle mills	ONET:VerticalSpindleMills
Vertical/target rods	ONET:Vertical/targetRods
Vertical transfer jigs	ONET:VerticalTransferJigs
Vertical turning centers	ONET:VerticalTurningCenters
Vertical turret lathes VTL	ONET:VerticalTurretLathesVTL
Vertican Technologies Collection Master	ONET:VerticanTechnologiesCollectionMaster
Verticutters	ONET:Verticutters
Very high frequency omnidirectional range VOR systems	ONET:VeryHighFrequencyOmnidirectionalRangeVORSystems
Very high frequency VHF direction finders	ONET:VeryHighFrequencyVHFDirectionFinders
Very high frequency VHF radio communication systems	ONET:VeryHighFrequencyVHFRadioCommunicationSystems
Very high frequency VHF radios	ONET:VeryHighFrequencyVHFRadios
Very high frequency VHF radiotelephones	ONET:VeryHighFrequencyVHFRadiotelephones
Very high frequency VHF radiotelephone system	ONET:VeryHighFrequencyVHFRadiotelephoneSystem
Very high frequency VHF radiotelephone systems	ONET:VeryHighFrequencyVHFRadiotelephoneSystems
Very high-speed integrated circuit VHSIC hardware description language VHDL	ONET:VeryHigh-speedIntegratedCircuitVHSICHardwareDescriptionLanguageVHDL
Very high speed integrated circuit VHSIC hardware description language VHDL simulation software	ONET:VeryHighSpeedIntegratedCircuitVHSICHardwareDescriptionLanguageVHDLSimulationSoftware
Very large array VLA telescopes	ONET:VeryLargeArrayVLATelescopes
Very long baseline array VLBA telescopes	ONET:VeryLongBaselineArrayVLBATelescopes
Vestas Wind Systems A/S Vestas Remote Panel	ONET:VestasWindSystemsA/SVestasRemotePanel
Vestibular diagnostic software	ONET:VestibularDiagnosticSoftware
Vestibular Evoked Myogenic Potential VEMP testing equipment	ONET:VestibularEvokedMyogenicPotentialVEMPTestingEquipment
Vestibular Technologies ScreenTRAK	ONET:VestibularTechnologiesScreenTRAK
Vest restraints	ONET:VestRestraints
Veterinary anesthesia machines	ONET:VeterinaryAnesthesiaMachines
Veterinary blood pressure cuffs	ONET:VeterinaryBloodPressureCuffs
Veterinary dental impression trays	ONET:VeterinaryDentalImpressionTrays
Veterinary dental mouth props	ONET:VeterinaryDentalMouthProps
Veterinary dental x ray equipment	ONET:VeterinaryDentalXRayEquipment
Veterinary emasculators	ONET:VeterinaryEmasculators
Veterinary immersion hydrotherapy equipment	ONET:VeterinaryImmersionHydrotherapyEquipment
Veterinary intravenous IV sets	ONET:VeterinaryIntravenousIVSets
Veterinary obstetrical forceps	ONET:VeterinaryObstetricalForceps
Veterinary oral specula	ONET:VeterinaryOralSpecula
Veterinary orthopedic splints	ONET:VeterinaryOrthopedicSplints
Veterinary patient warming systems	ONET:VeterinaryPatientWarmingSystems
Veterinary practice management software PMS	ONET:VeterinaryPracticeManagementSoftwarePMS
Veterinary rehabilitation treadmills	ONET:VeterinaryRehabilitationTreadmills
Veterinary stethoscopes	ONET:VeterinaryStethoscopes
Veterinary suction equipment	ONET:VeterinarySuctionEquipment
Veterinary surgical mouth gags	ONET:VeterinarySurgicalMouthGags
Veterinary ultrasound equipment	ONET:VeterinaryUltrasoundEquipment
Veterinary vaccination syringes	ONET:VeterinaryVaccinationSyringes
Veterinary vaginal specula	ONET:VeterinaryVaginalSpecula
Vetport	ONET:Vetport
V hay rakes	ONET:VHayRakes
VIA Information Tools MAN-IT	ONET:VIAInformationToolsMAN-IT
Vial access cannulas	ONET:VialAccessCannulas
Vial handling systems	ONET:VialHandlingSystems
Vibraphones	ONET:Vibraphones
Vibrating concrete screeds	ONET:VibratingConcreteScreeds
Vibrating conveyors	ONET:VibratingConveyors
Vibrating laps	ONET:VibratingLaps
Vibrating sample magnetometers	ONET:VibratingSampleMagnetometers
Vibrating screens	ONET:VibratingScreens
Vibrating tables	ONET:VibratingTables
Vibrating wet screeds	ONET:VibratingWetScreeds
Vibration analyis equipment	ONET:VibrationAnalyisEquipment
Vibration analysis equipment	ONET:VibrationAnalysisEquipment
Vibration analysis software	ONET:VibrationAnalysisSoftware
Vibration analyzers	ONET:VibrationAnalyzers
Vibration and shaker systems	ONET:VibrationAndShakerSystems
Vibration control systems	ONET:VibrationControlSystems
Vibration exciters	ONET:VibrationExciters
Vibration indicators	ONET:VibrationIndicators
Vibration isolation tables	ONET:VibrationIsolationTables
Vibration isolators	ONET:VibrationIsolators
Vibration massagers	ONET:VibrationMassagers
Vibration measurement equipment	ONET:VibrationMeasurementEquipment
Vibration measurement systems	ONET:VibrationMeasurementSystems
Vibration meters	ONET:VibrationMeters
Vibration monitors	ONET:VibrationMonitors
